State,Industry,Date,Workhrs,Locations,Employees,policy,dailynewcases,dailynewdeaths,lndailynewcases,lndailynewdeaths,day,dayofyear,month,week,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,retail and recreation,grocery and pharmacy,parks,transit stations,workplaces,residential,stateFull
MO,Retail,2020-05-14,-0.124,-0.198,-0.096,0,121,16,4.795790546,2.772588722,74,135,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17,3,54,-21,-38,13,Missouri
MO,Retail,2020-05-15,-0.126,-0.198,-0.097,0,77,15,4.343805422,2.708050201,75,136,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,-2,55,-19,-30,13,Missouri
MO,Retail,2020-05-16,-0.168,-0.234,-0.124,0,227,14,5.424950017,2.63905733,76,137,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21,4,55,-18,-17,6,Missouri
MO,Retail,2020-05-17,-0.142,-0.184,-0.083,0,275,8,5.616771098,2.079441542,77,138,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,2,40,-22,-19,5,Missouri
MO,Retail,2020-05-18,-0.089,-0.113,0.013,0,156,8,5.049856007,2.079441542,78,139,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,2,31,-24,-34,12,Missouri
MO,Retail,2020-05-19,-0.069,-0.171,-0.026,0,144,22,4.9698133,3.091042453,79,140,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,3,65,-20,-36,12,Missouri
MO,Retail,2020-05-20,-0.105,-0.208,-0.076,0,141,12,4.94875989,2.48490665,80,141,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,8,44,-12,-34,9,Missouri
MO,Retail,2020-05-21,-0.047,-0.174,-0.025,0,147,27,4.990432587,3.295836866,81,142,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,9,80,-14,-36,11,Missouri
MO,Retail,2020-05-22,-0.009,-0.168,0.003,0,140,10,4.941642423,2.302585093,82,143,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,6,114,-8,-29,10,Missouri
MO,Retail,2020-05-23,-0.079,-0.19,-0.032,0,125,5,4.828313737,1.609437912,83,144,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,14,155,-7,-15,2,Missouri
MO,Retail,2020-05-24,-0.083,-0.184,-0.063,0,192,4,5.257495372,1.386294361,84,145,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,11,114,-19,-19,2,Missouri
MO,Retail,2020-05-25,-0.344,-0.302,-0.292,0,182,5,5.204006687,1.609437912,85,146,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16,1,90,-31,-72,19,Missouri
MO,Retail,2020-05-26,-0.042,-0.177,-0.017,0,141,4,4.94875989,1.386294361,86,147,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,3,60,-22,-36,11,Missouri
MO,Retail,2020-05-27,-0.058,-0.179,-0.03,0,187,7,5.231108617,1.945910149,87,148,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,3,25,-15,-33,9,Missouri
MO,Retail,2020-05-28,0.021,-0.168,0.023,0,191,10,5.252273428,2.302585093,88,149,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,3,41,-19,-34,12,Missouri
MO,Retail,2020-05-29,0.034,-0.174,0.034,0,134,25,4.8978398,3.218875825,89,150,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,4,142,-8,-24,8,Missouri
MO,Retail,2020-05-30,-0.077,-0.183,-0.018,0,169,42,5.129898715,3.737669618,90,151,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,8,145,-5,-5,2,Missouri
MO,Retail,2020-05-31,-0.1,-0.233,-0.036,0,179,2,5.187385806,0.6931471806,91,152,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,9,122,-10,-9,1,Missouri
MO,Retail,2020-06-01,0.001,-0.126,0.053,0,226,2,5.420534999,0.6931471806,92,153,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,9,89,-15,-31,8,Missouri
MO,Retail,2020-06-02,-0.026,-0.182,0.005,0,299,11,5.700443573,2.397895273,93,154,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,8,115,-12,-33,9,Missouri
MO,Retail,2020-06-03,-0.003,-0.191,0.003,0,198,4,5.288267031,1.386294361,94,155,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,64,-8,-31,7,Missouri
MO,Retail,2020-06-04,-0.023,-0.157,0.021,0,266,5,5.583496309,1.609437912,95,156,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,9,84,-13,-33,10,Missouri
MO,Retail,2020-06-05,0.053,-0.168,0.053,0,229,10,5.433722004,2.302585093,96,157,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,4,125,-8,-24,8,Missouri
MO,Retail,2020-06-06,-0.028,-0.126,0.043,0,144,7,4.9698133,1.945910149,97,158,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,9,141,-7,-7,2,Missouri
MO,Retail,2020-06-07,-0.04,-0.167,-0.016,0,326,0,5.786897381,0,98,159,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,10,112,-9,-11,1,Missouri
MO,Retail,2020-06-08,0.008,-0.093,0.07,0,174,9,5.159055299,2.197224577,99,160,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,6,79,-17,-31,9,Missouri
MO,Retail,2020-06-09,-0.044,-0.136,0.002,0,237,22,5.468060141,3.091042453,100,161,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,3,62,-18,-33,10,Missouri
MO,Retail,2020-06-10,0.003,-0.156,0.024,0,266,7,5.583496309,1.945910149,101,162,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,79,-10,-30,6,Missouri
MO,Retail,2020-06-11,-0.009,-0.127,0.044,0,262,12,5.568344504,2.48490665,102,163,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,8,128,-11,-31,8,Missouri
MO,Retail,2020-06-12,0.021,-0.121,0.043,0,187,11,5.231108617,2.397895273,103,164,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,163,-5,-23,6,Missouri
MO,Retail,2020-06-13,-0.117,-0.113,-0.032,0,216,6,5.375278408,1.791759469,104,165,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,10,176,-4,-5,0,Missouri
MS,Retail,2020-03-01,0.1,0.063,0.064,0,0,0,0,0,0,61,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,35,24,4,-2,Mississippi
MS,Retail,2020-03-02,0.028,-0.007,0.018,0,0,0,0,0,1,62,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,10,5,3,-1,Mississippi
MS,Retail,2020-03-03,0.028,-0.057,-0.018,0,0,0,0,0,2,63,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,21,8,2,-2,Mississippi
MS,Retail,2020-03-04,-0.01,-0.072,-0.063,0,0,0,0,0,3,64,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,-6,4,-1,1,Mississippi
MS,Retail,2020-03-05,0.002,-0.045,-0.016,0,0,0,0,0,4,65,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,21,10,2,-1,Mississippi
MS,Retail,2020-03-06,-0.042,-0.077,-0.031,0,0,0,0,0,5,66,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,24,11,0,-2,Mississippi
MS,Retail,2020-03-07,-0.025,-0.069,0.017,0,0,0,0,0,6,67,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,41,23,3,-3,Mississippi
MS,Retail,2020-03-08,0.01,-0.049,-0.026,0,0,0,0,0,7,68,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,45,22,2,-2,Mississippi
MS,Retail,2020-03-09,0.05,-0.048,0.003,0,0,0,0,0,8,69,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,24,8,-9,1,Mississippi
MS,Retail,2020-03-10,0.015,-0.082,-0.062,0,0,0,0,0,9,70,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,39,8,-9,0,Mississippi
MS,Retail,2020-03-11,0.034,-0.033,0.016,0,0,0,0,0,10,71,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,36,12,-9,0,Mississippi
MS,Retail,2020-03-12,0.046,-0.057,-0.02,0,0,0,0,0,11,72,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,45,12,-10,0,Mississippi
MS,Retail,2020-03-13,-0.041,-0.089,-0.035,0,5,0,1.609437912,0,12,73,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,23,9,-12,1,Mississippi
MS,Retail,2020-03-14,0.02,-0.028,0,0,0,0,0,0,13,74,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,41,10,0,-1,Mississippi
MS,Retail,2020-03-15,0.012,-0.021,0.115,0,4,0,1.386294361,0,14,75,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,32,10,-4,1,Mississippi
MS,Retail,2020-03-16,0.041,-0.062,0.013,0,2,0,0.6931471806,0,15,76,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,24,4,-14,4,Mississippi
MS,Retail,2020-03-17,-0.065,-0.17,-0.077,0,9,0,2.197224577,0,16,77,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,21,34,2,-18,6,Mississippi
MS,Retail,2020-03-18,-0.085,-0.15,-0.107,0,13,0,2.564949357,0,17,78,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,17,32,0,-21,7,Mississippi
MS,Retail,2020-03-19,-0.148,-0.21,-0.197,0,16,1,2.772588722,0,18,79,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,18,26,-3,-22,9,Mississippi
MS,Retail,2020-03-20,-0.19,-0.225,-0.188,0,30,0,3.401197382,0,19,80,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23,10,0,-12,-26,12,Mississippi
MS,Retail,2020-03-21,-0.212,-0.208,-0.227,0,60,0,4.094344562,0,20,81,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30,8,-1,-15,-18,9,Mississippi
MS,Retail,2020-03-22,-0.222,-0.273,-0.218,0,67,0,4.204692619,0,21,82,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36,-7,-6,-21,-27,9,Mississippi
MS,Retail,2020-03-23,-0.167,-0.214,-0.15,0,42,0,3.737669618,0,22,83,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26,0,4,-19,-29,12,Mississippi
MS,Retail,2020-03-24,-0.275,-0.384,-0.276,0,71,0,4.262679877,0,23,84,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28,-4,9,-13,-32,14,Mississippi
MS,Retail,2020-03-25,-0.274,-0.346,-0.298,0,56,4,4.025351691,1.386294361,24,85,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,-5,26,-13,-34,13,Mississippi
MS,Retail,2020-03-26,-0.293,-0.389,-0.326,1,110,1,4.700480366,0,25,86,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26,-6,31,-17,-34,13,Mississippi
MS,Retail,2020-03-27,-0.356,-0.36,-0.336,1,93,2,4.532599493,0.6931471806,26,87,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29,-9,21,-23,-35,14,Mississippi
MS,Retail,2020-03-28,-0.355,-0.319,-0.331,1,90,5,4.49980967,1.609437912,27,88,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34,-9,14,-25,-25,9,Mississippi
MS,Retail,2020-03-29,-0.176,-0.273,-0.205,1,90,1,4.49980967,0,28,89,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32,-7,27,-29,-30,9,Mississippi
MS,Retail,2020-03-30,-0.232,-0.31,-0.235,1,89,2,4.48863637,0.6931471806,29,90,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26,-6,4,-23,-34,13,Mississippi
MS,Retail,2020-03-31,-0.245,-0.396,-0.29,1,89,4,4.48863637,1.386294361,30,91,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26,-3,-6,-21,-36,15,Mississippi
MS,Retail,2020-04-01,-0.27,-0.412,-0.313,1,136,2,4.912654886,0.6931471806,31,92,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,11,17,-17,-37,13,Mississippi
MS,Retail,2020-04-02,-0.206,-0.389,-0.302,1,104,4,4.644390899,1.386294361,32,93,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21,12,10,-21,-37,14,Mississippi
MS,Retail,2020-04-03,-0.291,-0.409,-0.297,1,181,3,5.198497031,1.098612289,33,94,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28,7,-6,-29,-39,16,Mississippi
MS,Retail,2020-04-04,-0.307,-0.389,-0.304,1,97,6,4.574710979,1.791759469,34,95,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47,-13,-22,-37,-31,13,Mississippi
MS,Retail,2020-04-05,-0.275,-0.301,-0.282,1,183,8,5.209486153,2.079441542,35,96,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43,-14,-8,-37,-35,11,Mississippi
MS,Retail,2020-04-06,-0.24,-0.352,-0.272,1,100,8,4.605170186,2.079441542,36,97,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32,-8,-8,-30,-40,15,Mississippi
MS,Retail,2020-04-07,-0.195,-0.421,-0.247,1,177,8,5.176149733,2.079441542,37,98,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35,-10,-16,-26,-42,17,Mississippi
MS,Retail,2020-04-08,-0.257,-0.425,-0.313,1,88,8,4.477336814,2.079441542,38,99,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31,-6,-4,-26,-42,16,Mississippi
MS,Retail,2020-04-09,-0.23,-0.427,-0.321,1,257,9,5.549076085,2.197224577,39,100,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30,-4,-2,-27,-42,17,Mississippi
MS,Retail,2020-04-10,-0.223,-0.397,-0.297,1,209,6,5.342334252,1.791759469,40,101,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32,-5,-9,-36,-50,20,Mississippi
MS,Retail,2020-04-11,-0.354,-0.472,-0.387,1,173,11,5.153291594,2.397895273,41,102,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35,1,-12,-38,-32,11,Mississippi
MS,Retail,2020-04-12,-0.541,-0.58,-0.577,1,139,3,4.934473933,1.098612289,42,103,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63,-44,-50,-49,-43,14,Mississippi
MS,Retail,2020-04-13,-0.215,-0.352,-0.266,1,161,2,5.081404365,0.6931471806,43,104,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27,-9,-14,-28,-40,14,Mississippi
MS,Retail,2020-04-14,-0.241,-0.472,-0.358,1,145,13,4.976733742,2.564949357,44,105,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24,-6,-5,-22,-39,15,Mississippi
MS,Retail,2020-04-15,-0.24,-0.386,-0.328,1,273,11,5.609471795,2.397895273,45,106,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,2,-1,-19,-39,13,Mississippi
MS,Retail,2020-04-16,-0.227,-0.389,-0.321,1,264,7,5.575949103,1.945910149,46,107,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19,-2,2,-21,-38,15,Mississippi
