Date,stateAbbr,population,spend_acf,spend_aer,spend_all,spend_all_inchigh,spend_all_inclow,spend_all_incmiddle,spend_apg,spend_grf,spend_hcs,spend_tws,statefips,year,month,day,policy,lndailynewdeaths,dailynewdeaths,lndailynewcases,deaths,cases,dailynewcases,day_,dayofyear
2020-04-27,VA,8535519,-0.594,-0.7490000000000001,-0.212,-.281,-.0521,-0.193,-0.324,0.208,-0.523,-0.69,51,2020,4,27,0,2.4849066497880004,12,6.403574197934816,448,12969,604.0,94,118
2020-04-28,VA,8535519,-0.596,-0.755,-0.228,-.298,-.0777,-0.203,-0.371,0.155,-0.518,-0.695,51,2020,4,28,0,2.302585092994046,10,6.336825731146441,458,13534,565.0,95,119
2020-04-29,VA,8535519,-0.594,-0.7509999999999999,-0.221,-.297,-.0623,-0.191,-0.354,0.173,-0.528,-0.6970000000000001,51,2020,4,29,0,3.5263605246161616,34,6.689599269178967,492,14338,804.0,96,120
2020-04-30,VA,8535519,-0.597,-0.745,-0.22,-.297,-.0447,-0.195,-0.34600000000000003,0.173,-0.536,-0.693,51,2020,4,30,0,3.4011973816621555,30,6.434546518787452,522,14961,623.0,97,121
2020-05-01,VA,8535519,-0.593,-0.75,-0.208,-.288,-.0175,-0.18600000000000005,-0.334,0.192,-0.516,-0.6940000000000001,51,2020,5,1,0,3.4011973816621555,30,6.785587645007928,552,15846,885.0,98,122
2020-05-02,VA,8535519,-0.5870000000000001,-0.737,-0.201,-.285,-.000708,-0.17600000000000002,-0.318,0.192,-0.51,-0.684,51,2020,5,2,0,3.3672958299864737,29,6.961296045910168,581,16901,1055.0,99,123
2020-05-03,VA,8535519,-0.579,-0.7290000000000001,-0.199,-.283,-.000214,-0.177,-0.321,0.181,-0.505,-0.6679999999999999,51,2020,5,3,0,3.555348061489413,35,6.721425700790642,616,17731,830.0,100,124
2020-05-04,VA,8535519,-0.5710000000000001,-0.722,-0.184,-.269,.0105,-0.158,-0.31,0.182,-0.466,-0.6629999999999999,51,2020,5,4,0,3.7841896339182615,44,6.84587987526405,660,18671,940.0,101,125
2020-05-05,VA,8535519,-0.5660000000000001,-0.716,-0.179,-.265,.022,-0.154,-0.306,0.172,-0.433,-0.655,51,2020,5,5,0,3.1780538303479458,24,6.710523109452428,684,19492,821.0,102,126
2020-05-06,VA,8535519,-0.563,-0.716,-0.17800000000000002,-.262,.00898,-0.152,-0.31,0.16,-0.4,-0.653,51,2020,5,6,0,3.3672958299864737,29,6.6385677891665225,713,20256,764.0,103,127
2020-05-07,VA,8535519,-0.5529999999999999,-0.715,-0.172,-.254,.00712,-0.14400000000000002,-0.307,0.163,-0.35100000000000003,-0.647,51,2020,5,7,0,0.0,0,0.0,713,20256,0.0,104,128
2020-05-08,VA,8535519,-0.5429999999999999,-0.701,-0.175,-.255,-.0134,-0.14400000000000002,-0.309,0.16,-0.36,-0.66,51,2020,5,8,0,4.02535169073515,56,7.180831199044556,769,21570,1314.0,105,129
2020-05-09,VA,8535519,-0.54,-0.706,-0.16899999999999998,-.25,-.00354,-0.138,-0.299,0.193,-0.364,-0.665,51,2020,5,9,0,3.7612001156935615,43,6.648984550024776,812,22342,772.0,106,130
2020-05-10,VA,8535519,-0.514,-0.72,-0.175,-.259,.000796,-0.14300000000000002,-0.299,0.17600000000000002,-0.377,-0.6709999999999999,51,2020,5,10,0,2.7080502011022096,15,6.74993119378857,827,23196,854.0,107,131
2020-05-11,VA,8535519,-0.512,-0.726,-0.193,-.271,-.0237,-0.16399999999999998,-0.317,0.118,-0.377,-0.667,51,2020,5,11,0,2.4849066497880004,12,6.785587645007928,839,24081,885.0,108,132
2020-05-12,VA,8535519,-0.527,-0.73,-0.198,-.272,-.0367,-0.172,-0.315,0.113,-0.369,-0.672,51,2020,5,12,0,2.3978952727983707,11,6.8966943316227125,850,25070,989.0,109,133
2020-05-13,VA,8535519,-0.526,-0.7040000000000001,-0.193,-.268,-.023,-0.16899999999999998,-0.313,0.104,-0.35,-0.6609999999999999,51,2020,5,13,0,3.7135720667043084,41,6.593044534142437,891,25800,730.0,110,134
2020-05-14,VA,8535519,-0.518,-0.685,-0.19,-.265,-.0188,-0.16399999999999998,-0.315,0.0976,-0.355,-0.6659999999999999,51,2020,5,14,0,3.58351893845611,36,6.852242569051879,927,26746,946.0,111,135
2020-05-15,VA,8535519,-0.511,-0.667,-0.182,-.256,-.00869,-0.159,-0.308,0.0894,-0.32299999999999995,-0.6579999999999999,51,2020,5,15,0,3.332204510175204,28,6.9726062513017535,955,27813,1067.0,112,136
2020-05-16,VA,8535519,-0.508,-0.654,-0.185,-.258,-.0203,-0.16,-0.305,0.0498,-0.326,-0.6509999999999999,51,2020,5,16,0,3.0910424533583165,22,6.755768921984255,977,28672,859.0,113,137
2020-05-17,VA,8535519,-0.522,-0.638,-0.177,-.249,-.0181,-0.151,-0.292,0.0697,-0.333,-0.655,51,2020,5,17,0,3.218875824868201,25,6.9186952190204725,1002,29683,1011.0,114,138
2020-05-18,VA,8535519,-0.522,-0.638,-0.163,-.241,.0026,-0.133,-0.259,0.124,-0.322,-0.659,51,2020,5,18,0,1.9459101490553128,7,6.558197802812269,1009,30388,705.0,115,139
2020-05-19,VA,8535519,-0.51,-0.636,-0.161,-.24,.00273,-0.128,-0.25,0.123,-0.302,-0.66,51,2020,5,19,0,1.6094379124341005,5,6.62273632394984,1014,31140,752.0,116,140
2020-05-20,VA,8535519,-0.504,-0.6509999999999999,-0.165,-.241,-.0095,-0.134,-0.248,0.123,-0.297,-0.6679999999999999,51,2020,5,20,0,3.2958368660043287,27,6.912742820493176,1041,32145,1005.0,117,141
2020-05-21,VA,8535519,-0.505,-0.664,-0.166,-.24,-.0197,-0.134,-0.24,0.12,-0.294,-0.665,51,2020,5,21,0,3.49650756146648,33,6.637258031284458,1074,32908,763.0,118,142
2020-05-22,VA,8535519,-0.505,-0.6579999999999999,-0.165,-.239,-.0152,-0.133,-0.232,0.125,-0.304,-0.67,51,2020,5,22,0,3.218875824868201,25,7.113956109566034,1099,34137,1229.0,119,143
2020-05-23,VA,8535519,-0.63,-0.6659999999999999,-0.2,-.235,-.258,-0.134,-0.237,0.119,-0.298,-0.665,51,2020,5,23,0,3.610917912644224,37,6.700731109547808,1136,34950,813.0,120,144
2020-05-24,VA,8535519,-0.627,-0.655,-0.205,-.239,-.258,-0.141,-0.24,0.0873,-0.29600000000000004,-0.6679999999999999,51,2020,5,24,0,3.1354942159291497,23,6.683360945766275,1159,35749,799.0,121,145
2020-05-25,VA,8535519,-0.618,-0.657,-0.206,-.239,-.263,-0.141,-0.271,0.0562,-0.297,-0.652,51,2020,5,25,0,2.4849066497880004,12,6.204557762568692,1171,36244,495.0,122,146
2020-05-26,VA,8535519,-0.615,-0.642,-0.203,-.231,-.256,-0.14800000000000002,-0.247,0.0699,-0.299,-0.655,51,2020,5,26,0,3.610917912644224,37,7.301822342137933,1208,37727,1483.0,123,147
2020-05-27,VA,8535519,-0.615,-0.628,-0.201,-.228,-.251,-0.149,-0.231,0.0612,-0.29100000000000004,-0.65,51,2020,5,27,0,3.332204510175204,28,7.387090235656757,1236,39342,1615.0,124,148
2020-05-28,VA,8535519,-0.612,-0.612,-0.196,-.226,-.239,-0.14300000000000002,-0.215,0.0591,-0.272,-0.643,51,2020,5,28,0,3.80666248977032,45,6.810142450115137,1281,40249,907.0,125,149
2020-05-29,VA,8535519,-0.606,-0.579,-0.193,-.223,-.237,-0.138,-0.208,0.046,-0.276,-0.63,51,2020,5,29,0,4.043051267834549,57,7.049254841255838,1338,41401,1152.0,126,150
2020-05-30,VA,8535519,-0.453,-0.5589999999999999,-0.153,-.218,.0187,-0.138,-0.193,0.0516,-0.264,-0.628,51,2020,5,30,0,2.995732273553992,20,7.0317412587631285,1358,42533,1132.0,127,151
2020-05-31,VA,8535519,-0.436,-0.557,-0.14800000000000002,-.211,.00883,-0.131,-0.179,0.0804,-0.271,-0.613,51,2020,5,31,0,2.4849066497880004,12,6.982862751468942,1370,43611,1078.0,128,152
2020-06-01,VA,8535519,-0.419,-0.584,-0.131,-.189,.022,-0.118,-0.174,0.0821,-0.237,-0.593,51,2020,6,1,0,1.6094379124341005,5,6.903747257584598,1375,44607,996.0,129,153
2020-06-02,VA,8535519,-0.413,-0.5820000000000001,-0.124,-.184,.0234,-0.108,-0.166,0.0707,-0.244,-0.583,51,2020,6,2,0,2.8332133440562166,17,6.6732979677676525,1392,45398,791.0,130,154
2020-06-03,VA,8535519,-0.404,-0.598,-0.124,-.186,.0126,-0.104,-0.17800000000000002,0.0642,-0.241,-0.575,51,2020,6,3,0,2.7080502011022096,15,6.734591659972947,1407,46239,841.0,131,155
2020-06-04,VA,8535519,-0.395,-0.595,-0.122,-.178,.00156,-0.104,-0.184,0.0637,-0.245,-0.5670000000000001,51,2020,6,4,0,3.0445224377234235,21,6.501289670540388,1428,46905,666.0,132,156
2020-06-05,VA,8535519,-0.393,-0.622,-0.122,-.176,-.0072,-0.102,-0.175,0.066,-0.219,-0.56,51,2020,6,5,0,2.8332133440562166,17,6.85751406254539,1445,47856,951.0,133,157
2020-06-06,VA,8535519,-0.388,-0.622,-0.121,-.174,-.00933,-0.101,-0.16899999999999998,0.067,-0.233,-0.556,51,2020,6,6,0,2.079441541679836,8,6.516193076042964,1453,48532,676.0,134,158
2020-06-07,VA,8535519,-0.388,-0.616,-0.112,-.166,.00996,-0.0938,-0.15,0.0732,-0.215,-0.5529999999999999,51,2020,6,7,0,1.9459101490553128,7,6.762729506931878,1460,49397,865.0,135,159
2020-06-08,VA,8535519,-0.387,-0.5770000000000001,-0.114,-.175,.0125,-0.0898,-0.131,0.0822,-0.232,-0.555,51,2020,6,8,0,2.4849066497880004,12,7.1577354842499075,1472,50681,1284.0,136,160
2020-06-09,VA,8535519,-0.382,-0.5589999999999999,-0.111,-.173,.0184,-0.0876,-0.11,0.0953,-0.214,-0.5539999999999999,51,2020,6,9,0,1.6094379124341005,5,6.345636360828596,1477,51251,570.0,137,161
2020-06-10,VA,8535519,-0.375,-0.526,-0.0945,-.155,.041,-0.0735,-0.0864,0.105,-0.2,-0.551,51,2020,6,10,0,2.9444389791664403,19,6.18826412308259,1496,51738,487.0,138,162
2020-06-11,VA,8535519,-0.374,-0.448,-0.0864,-.148,.0519,-0.0641,-0.0767,0.111,-0.18600000000000005,-0.5489999999999999,51,2020,6,11,0,2.8903717578961645,18,6.084499413075173,1514,52177,439.0,139,163
2020-06-12,VA,8535519,-0.371,-0.415,-0.0801,-.142,.0647,-0.0597,-0.0775,0.106,-0.184,-0.545,51,2020,6,12,0,1.791759469228055,6,6.1527326947041034,1520,52647,470.0,140,164
2020-06-13,VA,8535519,-0.362,-0.406,-0.0766,-.139,.0614,-0.0526,-0.062,0.0894,-0.17,-0.536,51,2020,6,13,0,2.6390573296152584,14,6.335054251498059,1534,53211,564.0,141,165
2020-06-14,VA,8535519,-0.355,-0.415,-0.0782,-.14,.0462,-0.0507,-0.0705,0.0738,-0.173,-0.535,51,2020,6,14,0,1.9459101490553128,7,6.489204931325317,1541,53869,658.0,142,166
2020-06-15,VA,8535519,-0.361,-0.41,-0.0836,-.136,.0237,-0.061,-0.0653,0.0565,-0.16699999999999998,-0.534,51,2020,6,15,0,1.6094379124341005,5,6.456769655572161,1546,54506,637.0,143,167
2020-06-16,VA,8535519,-0.369,-0.417,-0.0818,-.131,.021,-0.0621,-0.055,0.0526,-0.158,-0.528,51,2020,6,16,0,1.791759469228055,6,5.9401712527204324,1552,54886,380.0,144,168
2020-06-17,VA,8535519,-0.376,-0.441,-0.0907,-.143,.0119,-0.0676,-0.0626,0.046,-0.163,-0.526,51,2020,6,17,0,2.8903717578961645,18,6.09807428216624,1570,55331,445.0,145,169
2020-06-18,VA,8535519,-0.375,-0.51,-0.0875,-.137,.00932,-0.065,-0.0599,0.047,-0.158,-0.513,51,2020,6,18,0,2.5649493574615367,13,6.095824562432225,1583,55775,444.0,146,170
2020-06-19,VA,8535519,-0.374,-0.499,-0.0897,-.138,.00484,-0.0673,-0.0544,0.0551,-0.154,-0.518,51,2020,6,19,0,1.0986122886681098,3,6.137727054086232,1586,56238,463.0,147,171
2020-06-20,VA,8535519,-0.373,-0.501,-0.0832,-.133,.0141,-0.0605,-0.0396,0.093,-0.159,-0.522,51,2020,6,20,0,2.772588722239781,16,6.3189681137464335,1602,56793,555.0,148,172
2020-06-21,VA,8535519,-0.3670000000000001,-0.503,-0.0845,-.134,.0206,-0.064,-0.0302,0.095,-0.16899999999999998,-0.526,51,2020,6,21,0,1.6094379124341005,5,6.476972362889682,1607,57443,650.0,149,173
2020-06-22,VA,8535519,-0.365,-0.5329999999999999,-0.0843,-.14,.0359,-0.0628,-0.0314,0.107,-0.177,-0.528,51,2020,6,22,0,1.3862943611198906,4,6.311734809152916,1611,57994,551.0,150,174
2020-06-23,VA,8535519,-0.363,-0.54,-0.0913,-.147,.0256,-0.0684,-0.0501,0.109,-0.17600000000000002,-0.523,51,2020,6,23,0,2.19722457733622,9,6.154858094016419,1620,58465,471.0,151,175
2020-06-24,VA,8535519,-0.361,-0.5379999999999999,-0.0886,-.145,.0333,-0.0663,-0.0559,0.107,-0.149,-0.517,51,2020,6,24,0,3.218875824868201,25,6.2709884318582985,1645,58994,529.0,152,176
2020-06-25,VA,8535519,-0.362,-0.5429999999999999,-0.0995,-.161,.0334,-0.0741,-0.0681,0.0899,-0.146,-0.525,51,2020,6,25,0,2.772588722239781,16,6.253828811575472,1661,59514,520.0,153,177
2020-06-26,VA,8535519,-0.359,-0.5760000000000001,-0.101,-.16,.0211,-0.0754,-0.073,0.0844,-0.138,-0.514,51,2020,6,26,0,2.6390573296152584,14,6.0684255882441125,1675,59946,432.0,154,178
2020-06-27,VA,8535519,-0.36,-0.557,-0.107,-.162,.00992,-0.0855,-0.0889,0.0608,-0.155,-0.509,51,2020,6,27,0,3.218875824868201,25,6.436150368369428,1700,60570,624.0,155,179
2020-06-28,VA,8535519,-0.3670000000000001,-0.564,-0.108,-.162,.0039,-0.0857,-0.0898,0.0652,-0.155,-0.502,51,2020,6,28,0,3.1780538303479458,24,6.517671272912276,1724,61247,677.0,156,180
2020-06-29,VA,8535519,-0.3670000000000001,-0.48,-0.104,-.155,-.00719,-0.0786,-0.0828,0.0673,-0.134,-0.508,51,2020,6,29,0,2.079441541679836,8,6.192362489474872,1732,61736,489.0,157,181
2020-06-30,VA,8535519,-0.36,-0.471,-0.0976,-.148,-.00375,-0.0725,-0.0762,0.073,-0.139,-0.517,51,2020,6,30,0,2.079441541679836,8,6.1158921254830325,1740,62189,453.0,158,182
2020-07-01,VA,8535519,-0.361,-0.484,-0.103,-.153,-.00898,-0.0775,-0.0746,0.0741,-0.153,-0.512,51,2020,7,1,0,3.1354942159291497,23,6.3935907539506305,1763,62787,598.0,159,183
2020-01-24,VT,623989,0.14300000000000002,-0.0355,0.0686,.0381,.,0.0721,0.0265,-0.0138,0.398,0.0143,50,2020,1,24,0,0.0,0,0.0,0,0,,0,24
2020-01-25,VT,623989,0.116,-0.263,0.0552,.027,.,0.0615,0.005520000000000001,0.0276,0.303,0.0432,50,2020,1,25,0,0.0,0,0.0,0,0,,1,25
2020-01-26,VT,623989,0.000563,-0.448,0.0469,.0227,.,0.0507,-0.0479,0.123,0.284,0.126,50,2020,1,26,0,0.0,0,0.0,0,0,,2,26
2020-01-27,VT,623989,-0.0694,-0.465,-0.029,-.0745,.,-0.0218,-0.166,-0.0296,-0.0181,0.0936,50,2020,1,27,0,0.0,0,0.0,0,0,,3,27
2020-01-28,VT,623989,-0.0573,-0.404,-0.0418,-.0307,.,-0.0529,-0.112,-0.0425,-0.0709,0.113,50,2020,1,28,0,0.0,0,0.0,0,0,,4,28
2020-01-29,VT,623989,-0.0605,-0.415,-0.0646,-.0493,.,-0.0691,-0.116,-0.0564,-0.0717,0.015,50,2020,1,29,0,0.0,0,0.0,0,0,,5,29
2020-01-30,VT,623989,-0.0909,-0.28300000000000003,-0.0688,-.039,.,-0.07400000000000001,-0.0908,-0.0211,-0.115,0.0264,50,2020,1,30,0,0.0,0,0.0,0,0,,6,30
2020-01-31,VT,623989,-0.145,-0.268,-0.0687,-.0458,.,-0.0702,-0.0466,0.00746,-0.213,0.0282,50,2020,1,31,0,0.0,0,0.0,0,0,,7,31
2020-02-01,VT,623989,-0.133,-0.0862,-0.0727,-.0437,.,-0.0657,-0.0359,-0.0252,-0.172,-0.000263,50,2020,2,1,0,0.0,0,0.0,0,0,,8,32
2020-02-02,VT,623989,-0.108,-0.117,-0.0621,-.0333,.,-0.0537,0.035,-0.0273,-0.18600000000000005,-0.0566,50,2020,2,2,0,0.0,0,0.0,0,0,,9,33
2020-02-03,VT,623989,-0.123,-0.0449,-0.0525,-.0325,.,-0.0428,0.0385,-0.0396,-0.234,-0.0263,50,2020,2,3,0,0.0,0,0.0,0,0,,10,34
2020-02-04,VT,623989,-0.138,-0.101,-0.0327,-.0547,.,-0.0102,-0.0425,-0.006959999999999999,-0.0585,-0.0175,50,2020,2,4,0,0.0,0,0.0,0,0,,11,35
2020-02-05,VT,623989,-0.114,0.006490000000000001,-0.0262,-.0604,.,-0.00853,-0.0742,0.0127,-0.0189,-0.011,50,2020,2,5,0,0.0,0,0.0,0,0,,12,36
2020-02-06,VT,623989,-0.125,-0.0584,-0.0389,-.0792,.,-0.018000000000000002,-0.107,-0.00527,-0.0445,-0.0526,50,2020,2,6,0,0.0,0,0.0,0,0,,13,37
2020-02-07,VT,623989,-0.162,-0.0488,-0.077,-.1,.,-0.0598,-0.219,-0.0916,0.257,-0.0848,50,2020,2,7,0,0.0,0,0.0,0,0,,14,38
2020-02-08,VT,623989,-0.171,-0.0917,-0.08900000000000001,-.116,.,-0.0848,-0.255,-0.0702,0.228,-0.0633,50,2020,2,8,0,0.0,0,0.0,0,0,,15,39
2020-02-09,VT,623989,-0.139,0.0395,-0.078,-.134,.,-0.0684,-0.289,-0.0206,0.272,-0.0801,50,2020,2,9,0,0.0,0,0.0,0,0,,16,40
2020-02-10,VT,623989,-0.14300000000000002,-0.0881,-0.0867,-.145,.,-0.0766,-0.279,-0.000127,0.377,-0.14400000000000002,50,2020,2,10,0,0.0,0,0.0,0,0,,17,41
2020-02-11,VT,623989,-0.119,-0.017,-0.101,-.155,.,-0.0903,-0.248,-0.0288,0.213,-0.149,50,2020,2,11,0,0.0,0,0.0,0,0,,18,42
2020-02-12,VT,623989,-0.138,-0.0479,-0.096,-.157,.,-0.0825,-0.215,-0.0351,0.225,-0.136,50,2020,2,12,0,0.0,0,0.0,0,0,,19,43
2020-02-13,VT,623989,-0.0925,-0.102,-0.0608,-.092,.,-0.0535,-0.16899999999999998,-0.006690000000000001,0.17600000000000002,-0.092,50,2020,2,13,0,0.0,0,0.0,0,0,,20,44
2020-02-14,VT,623989,-0.0584,-0.122,-0.0407,-.0717,.,-0.0358,-0.115,0.0448,-0.0877,-0.0766,50,2020,2,14,0,0.0,0,0.0,0,0,,21,45
2020-02-15,VT,623989,-0.0165,-0.257,-0.0192,-.0689,.,-0.00627,-0.101,0.0408,-0.157,-0.0739,50,2020,2,15,0,0.0,0,0.0,0,0,,22,46
2020-02-16,VT,623989,-0.0348,-0.26,-0.0343,-.0473,.,-0.0291,-0.0927,0.00314,-0.17600000000000002,-0.0602,50,2020,2,16,0,0.0,0,0.0,0,0,,23,47
2020-02-17,VT,623989,0.00743,-0.254,-0.00137,-.0157,.,0.00325,-0.0454,0.0297,-0.106,0.0228,50,2020,2,17,0,0.0,0,0.0,0,0,,24,48
2020-02-18,VT,623989,-0.00848,-0.373,-0.0398,-.0755,.,-0.0301,-0.0711,-0.00385,-0.238,-0.0235,50,2020,2,18,0,0.0,0,0.0,0,0,,25,49
2020-02-19,VT,623989,0.00685,-0.457,-0.0396,-.0856,.,-0.0283,-0.0735,-0.0227,-0.157,0.0147,50,2020,2,19,0,0.0,0,0.0,0,0,,26,50
2020-02-20,VT,623989,0.0241,-0.365,-0.0529,-.0851,.,-0.0592,-0.0463,-0.0666,0.0429,-0.022,50,2020,2,20,0,0.0,0,0.0,0,0,,27,51
2020-02-21,VT,623989,0.0523,-0.35200000000000004,-0.0469,-.108,.,-0.0401,0.042,-0.0697,0.146,-0.0383,50,2020,2,21,0,0.0,0,0.0,0,0,,28,52
2020-02-22,VT,623989,0.0287,-0.33,-0.0813,-.13,.,-0.0781,-0.0408,-0.07400000000000001,0.21,-0.053,50,2020,2,22,0,0.0,0,0.0,0,0,,29,53
2020-02-23,VT,623989,0.0287,-0.467,-0.0884,-.16,.,-0.0807,-0.0829,-0.0718,0.185,-0.0656,50,2020,2,23,0,0.0,0,0.0,0,0,,30,54
2020-02-24,VT,623989,0.0374,-0.435,-0.0917,-.145,.,-0.0896,-0.0898,-0.0598,0.23,-0.0766,50,2020,2,24,0,0.0,0,0.0,0,0,,31,55
2020-02-25,VT,623989,0.00831,-0.484,-0.105,-.132,.,-0.105,-0.0761,-0.0283,0.209,-0.111,50,2020,2,25,0,0.0,0,0.0,0,0,,32,56
2020-02-26,VT,623989,0.0045,-0.423,-0.0973,-.104,.,-0.0996,-0.0772,-0.016,0.14,-0.131,50,2020,2,26,0,0.0,0,0.0,0,0,,33,57
2020-02-27,VT,623989,-0.0165,-0.388,-0.116,-.171,.,-0.098,-0.0999,-0.0119,-0.0921,-0.114,50,2020,2,27,0,0.0,0,0.0,0,0,,34,58
2020-02-28,VT,623989,-0.0546,-0.413,-0.141,-.192,.,-0.131,-0.138,-0.00223,-0.1,-0.109,50,2020,2,28,0,0.0,0,0.0,0,0,,35,59
2020-02-29,VT,623989,-0.062,-0.324,-0.138,-.191,.,-0.129,-0.116,0.0102,-0.0952,-0.14400000000000002,50,2020,2,29,0,0.0,0,0.0,0,0,,36,60
2020-03-01,VT,623989,-0.136,-0.332,-0.139,-.213,.,-0.125,-0.0503,-0.006409999999999999,-0.108,-0.13,50,2020,3,1,0,0.0,0,0.0,0,0,,37,61
2020-03-02,VT,623989,-0.168,-0.0841,-0.13699999999999998,-.181,.,-0.126,-0.0412,0.0171,-0.195,-0.173,50,2020,3,2,0,0.0,0,0.0,0,0,,38,62
2020-03-03,VT,623989,-0.147,-0.136,-0.119,-.164,.,-0.111,-0.0332,0.0228,-0.14800000000000002,-0.158,50,2020,3,3,0,0.0,0,0.0,0,0,,39,63
2020-03-04,VT,623989,-0.196,-0.16,-0.134,-.197,.,-0.125,-0.0486,0.00821,-0.306,-0.133,50,2020,3,4,0,0.0,0,0.0,0,0,,40,64
2020-03-05,VT,623989,-0.239,-0.225,-0.16,-.207,.,-0.154,0.000282,0.00392,-0.329,-0.156,50,2020,3,5,0,0.0,0,0.0,0,0,,41,65
2020-03-06,VT,623989,-0.253,-0.255,-0.173,-.209,.,-0.16899999999999998,0.0154,-0.0153,-0.324,-0.188,50,2020,3,6,0,0.0,0,0.0,0,0,,42,66
2020-03-07,VT,623989,-0.237,-0.265,-0.152,-.185,.,-0.145,0.028,-0.0162,-0.302,-0.194,50,2020,3,7,0,0.0,0,0.0,0,0,,43,67
2020-03-08,VT,623989,-0.212,-0.219,-0.14300000000000002,-.191,.,-0.132,0.0772,0.00966,-0.35,-0.273,50,2020,3,8,0,0.0,0,0.0,0,1,0.0,44,68
2020-03-09,VT,623989,-0.193,-0.34600000000000003,-0.139,-.207,.,-0.123,0.0826,-0.0286,-0.341,-0.253,50,2020,3,9,0,0.0,0,0.0,0,1,0.0,45,69
2020-03-10,VT,623989,-0.218,-0.36,-0.14800000000000002,-.228,.,-0.124,0.0974,-0.012,-0.289,-0.28300000000000003,50,2020,3,10,0,0.0,0,0.0,0,1,0.0,46,70
2020-03-11,VT,623989,-0.189,-0.451,-0.141,-.237,.,-0.109,0.0975,-0.000449,-0.14300000000000002,-0.295,50,2020,3,11,0,0.0,0,0.0,0,1,0.0,47,71
2020-03-12,VT,623989,-0.163,-0.534,-0.106,-.194,.,-0.0779,0.0563,0.0897,-0.118,-0.28300000000000003,50,2020,3,12,0,0.0,0,0.0,0,2,1.0,48,72
2020-03-13,VT,623989,-0.203,-0.569,-0.102,-.187,.,-0.0794,0.0373,0.199,-0.108,-0.34,50,2020,3,13,0,0.0,0,0.0,0,2,0.0,49,73
2020-03-14,VT,623989,-0.271,-0.653,-0.0959,-.191,.,-0.0713,0.0531,0.273,-0.127,-0.378,50,2020,3,14,0,0.0,0,0.0,0,2,0.0,50,74
2020-03-15,VT,623989,-0.308,-0.7509999999999999,-0.0979,-.171,.,-0.0769,0.0478,0.29600000000000004,-0.21600000000000005,-0.343,50,2020,3,15,1,0.0,0,1.0986122886681098,0,5,3.0,51,75
2020-03-16,VT,623989,-0.342,-0.767,-0.0888,-.157,.,-0.0741,0.0312,0.429,-0.193,-0.361,50,2020,3,16,1,0.0,0,1.0986122886681098,0,8,3.0,52,76
2020-03-17,VT,623989,-0.381,-0.7829999999999999,-0.11,-.19,.,-0.0965,-0.0559,0.442,-0.285,-0.386,50,2020,3,17,1,0.0,0,1.3862943611198906,0,12,4.0,53,77
2020-03-18,VT,623989,-0.419,-0.677,-0.117,-.189,.,-0.105,-0.115,0.481,-0.472,-0.419,50,2020,3,18,1,0.0,0,0.6931471805599453,0,14,2.0,54,78
2020-03-19,VT,623989,-0.503,-0.6890000000000001,-0.15,-.235,.,-0.132,-0.202,0.456,-0.583,-0.478,50,2020,3,19,1,0.0,0,1.6094379124341005,0,19,5.0,55,79
2020-03-20,VT,623989,-0.539,-0.6809999999999999,-0.17600000000000002,-.251,.,-0.154,-0.285,0.417,-0.584,-0.463,50,2020,3,20,1,0.6931471805599453,2,1.0986122886681098,2,22,3.0,56,80
2020-03-21,VT,623989,-0.622,-0.6809999999999999,-0.208,-.27,.,-0.17800000000000002,-0.35200000000000004,0.375,-0.601,-0.469,50,2020,3,21,1,0.0,0,1.9459101490553128,2,29,7.0,57,81
2020-03-22,VT,623989,-0.6809999999999999,-0.6970000000000001,-0.21600000000000005,-.28,.,-0.184,-0.425,0.362,-0.545,-0.487,50,2020,3,22,1,0.0,0,2.995732273553992,2,49,20.0,58,82
2020-03-23,VT,623989,-0.7140000000000001,-0.693,-0.238,-.276,.,-0.207,-0.434,0.292,-0.682,-0.519,50,2020,3,23,1,0.0,0,1.0986122886681098,2,52,3.0,59,83
2020-03-24,VT,623989,-0.718,-0.6990000000000001,-0.246,-.258,.,-0.221,-0.4270000000000001,0.242,-0.758,-0.537,50,2020,3,24,1,0.0,0,3.1354942159291497,2,75,23.0,60,84
2020-03-25,VT,623989,-0.726,-0.906,-0.247,-.265,.,-0.222,-0.428,0.274,-0.727,-0.53,50,2020,3,25,1,1.6094379124341005,5,2.995732273553992,7,95,20.0,61,85
2020-03-26,VT,623989,-0.725,-0.929,-0.271,-.275,.,-0.251,-0.412,0.192,-0.738,-0.5379999999999999,50,2020,3,26,1,0.0,1,3.332204510175204,8,123,28.0,62,86
2020-03-27,VT,623989,-0.735,-0.949,-0.287,-.309,.,-0.269,-0.391,0.128,-0.821,-0.611,50,2020,3,27,1,0.0,1,3.555348061489413,9,158,35.0,63,87
2020-03-28,VT,623989,-0.7240000000000001,-0.965,-0.322,-.349,.,-0.313,-0.444,0.0479,-0.8240000000000001,-0.633,50,2020,3,28,1,0.0,1,3.258096538021482,10,184,26.0,64,88
2020-03-29,VT,623989,-0.72,-0.965,-0.348,-.392,.,-0.334,-0.448,0.0016699999999999998,-0.826,-0.665,50,2020,3,29,1,0.6931471805599453,2,3.2958368660043287,12,211,27.0,65,89
2020-03-30,VT,623989,-0.7120000000000001,-0.974,-0.359,-.4,.,-0.34600000000000003,-0.475,-0.0258,-0.831,-0.67,50,2020,3,30,1,0.0,0,3.1780538303479458,12,235,24.0,66,90
